obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('119',)",3773073034,14,3.533370018,3779218472,3779218544,3773073034,0,internal_timestamp,64.66300201,1564084234,33.7541008,0,8.281700134,1026.552264,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('120',)",3773073034,14,3.533380032,3779218472,3779218544,3773073034,0,internal_timestamp,64.66200256,1564084234,33.75450134,0,8.281499863,1026.552604,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('121',)",3773073034,14,3.533380032,3779218472,3779218544,3773073034,0,internal_timestamp,64.66000366,1564084234,33.75460052,0,8.281299591,1026.552703,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('122',)",3773073034,14,3.533370018,3779218472,3779218544,3773073034,0,internal_timestamp,64.66200256,1564084234,33.75460052,0,8.281200409,1026.552727,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('123',)",3773073034,14,3.533360004,3779218472,3779218544,3773073034,0,internal_timestamp,64.66000366,1564084234,33.75450134,0,8.281200409,1026.55264,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('124',)",3773073034,14,3.533360004,3779218472,3779218544,3773073034,0,internal_timestamp,64.66300201,1564084234,33.75429916,0,8.281299591,1026.55248,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('125',)",3773073035,14,3.533349991,3779218472,3779218544,3773073035,0,internal_timestamp,64.66300201,1564084235,33.75419998,0,8.281499863,1026.552372,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('126',)",3773073035,14,3.533360004,3779218472,3779218544,3773073035,0,internal_timestamp,64.66400146,1564084235,33.7541008,0,8.281599998,1026.552284,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('127',)",3773073035,14,3.533349991,3779218472,3779218544,3773073035,0,internal_timestamp,64.66200256,1564084235,33.75400162,0,8.281599998,1026.552197,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('128',)",3773073035,14,3.533339977,3779218472,3779218544,3773073035,0,internal_timestamp,64.66400146,1564084235,33.75389862,0,8.281599998,1026.552125,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('129',)",3773073035,14,3.533329964,3779218472,3779218544,3773073035,0,internal_timestamp,64.66200256,1564084235,33.75370026,0,8.281599998,1026.551961,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('130',)",3773073035,14,3.533329964,3779218472,3779218544,3773073035,0,internal_timestamp,64.66300201,1564084235,33.75370026,0,8.281700134,1026.55195,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('131',)",3773073035,14,3.533329964,3779218472,3779218544,3773073035,0,internal_timestamp,64.66500092,1564084235,33.75370026,0,8.281700134,1026.551959,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('132',)",3773073035,14,3.533329964,3779218472,3779218544,3773073035,0,internal_timestamp,64.66600037,1564084235,33.75370026,0,8.281700134,1026.551964,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('133',)",3773073035,14,3.533329964,3779218472,3779218544,3773073035,0,internal_timestamp,64.66400146,1564084235,33.75379944,0,8.281700134,1026.552032,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('134',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66200256,1564084236,33.75379944,0,8.281599998,1026.552038,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('135',)",3773073036,14,3.533309937,3779218472,3779218544,3773073036,0,internal_timestamp,64.66300201,1564084236,33.75370026,0,8.281499863,1026.55198,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('136',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66400146,1564084236,33.75379944,0,8.281399727,1026.552078,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('137',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66300201,1564084236,33.75389862,0,8.281399727,1026.552151,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('138',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66400146,1564084236,33.75400162,0,8.281299591,1026.552251,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('139',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66500092,1564084236,33.7541008,0,8.281200409,1026.552349,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('140',)",3773073036,14,3.533309937,3779218472,3779218544,3773073036,0,internal_timestamp,64.66699982,1564084236,33.75400162,0,8.281100273,1026.552295,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('141',)",3773073036,14,3.533309937,3779218472,3779218544,3773073036,0,internal_timestamp,64.66500092,1564084236,33.75400162,0,8.281100273,1026.552286,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('142',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66400146,1564084236,33.75389862,0,8.281299591,1026.552171,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('143',)",3773073036,14,3.53331995,3779218472,3779218544,3773073036,0,internal_timestamp,64.66400146,1564084236,33.75379944,0,8.281499863,1026.552063,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('144',)",3773073036,14,3.533329964,3779218472,3779218544,3773073036,0,internal_timestamp,64.66400146,1564084236,33.75360107,0,8.28180027,1026.551862,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('145',)",3773073036,14,3.533329964,3779218472,3779218544,3773073036,0,internal_timestamp,64.66300201,1564084236,33.75350189,0,8.281900406,1026.551764,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('146',)",3773073036,14,3.533339977,3779218472,3779218544,3773073036,0,internal_timestamp,64.66000366,1564084236,33.75350189,0,8.281999588,1026.551735,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('147',)",3773073036,14,3.533339977,3779218472,3779218544,3773073036,0,internal_timestamp,64.66000366,1564084236,33.75350189,0,8.282099724,1026.55172,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('148',)",3773073036,14,3.533360004,3779218472,3779218544,3773073036,0,internal_timestamp,64.66100311,1564084236,33.75360107,0,8.28219986,1026.551787,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('149',)",3773073036,14,3.533380032,3779218472,3779218544,3773073036,0,internal_timestamp,64.65899658,1564084236,33.75360107,0,8.282299995,1026.551763,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('150',)",3773073036,14,3.533390045,3779218472,3779218544,3773073036,0,internal_timestamp,64.65699768,1564084236,33.75370026,0,8.282400131,1026.551816,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('151',)",3773073036,14,3.533400059,3779218472,3779218544,3773073036,0,internal_timestamp,64.65100098,1564084236,33.75379944,0,8.282400131,1026.551867,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('152',)",3773073036,14,3.533410072,3779218472,3779218544,3773073036,0,internal_timestamp,64.65100098,1564084236,33.75389862,0,8.282400131,1026.551945,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('153',)",3773073036,14,3.533420086,3779218472,3779218544,3773073036,0,internal_timestamp,64.64900208,1564084236,33.75400162,0,8.282400131,1026.552016,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('154',)",3773073036,14,3.533420086,3779218472,3779218544,3773073036,0,internal_timestamp,64.64600372,1564084236,33.75389862,0,8.282500267,1026.551906,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('155',)",3773073036,14,3.533410072,3779218472,3779218544,3773073036,0,internal_timestamp,64.64499664,1564084236,33.75379944,0,8.282500267,1026.551824,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('156',)",3773073036,14,3.533410072,3779218472,3779218544,3773073036,0,internal_timestamp,64.63800049,1564084236,33.75370026,0,8.282600403,1026.551699,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('157',)",3773073036,14,3.533400059,3779218472,3779218544,3773073036,0,internal_timestamp,64.63500214,1564084236,33.75360107,0,8.282600403,1026.551608,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('158',)",3773073037,14,3.533410072,3779218472,3779218544,3773073037,0,internal_timestamp,64.62799835,1564084237,33.75360107,0,8.282699585,1026.551561,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('159',)",3773073037,14,3.533410072,3779218472,3779218544,3773073037,0,internal_timestamp,64.6289978,1564084237,33.75350189,0,8.282799721,1026.551472,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('160',)",3773073037,14,3.533410072,3779218472,3779218544,3773073037,0,internal_timestamp,64.6230011,1564084237,33.75350189,0,8.282899857,1026.55143,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('161',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.61599731,1564084237,33.7533989,0,8.282999992,1026.551302,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('162',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.61399841,1564084237,33.7533989,0,8.282999992,1026.551292,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('163',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.60800171,1564084237,33.75350189,0,8.282899857,1026.551361,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('164',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.60199738,1564084237,33.75350189,0,8.282899857,1026.551333,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('165',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.59700012,1564084237,33.75350189,0,8.282899857,1026.55131,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('166',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.59200287,1564084237,33.75360107,0,8.282899857,1026.551365,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('167',)",3773073037,14,3.533420086,3779218472,3779218544,3773073037,0,internal_timestamp,64.58899689,1564084237,33.75360107,0,8.282799721,1026.551367,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('168',)",3773073037,14,3.533430099,3779218472,3779218544,3773073037,0,internal_timestamp,64.58100128,1564084237,33.75370026,0,8.282799721,1026.551408,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('169',)",3773073037,14,3.533430099,3779218472,3779218544,3773073037,0,internal_timestamp,64.57900238,1564084237,33.75379944,0,8.282799721,1026.551476,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('170',)",3773073037,14,3.533430099,3779218472,3779218544,3773073037,0,internal_timestamp,64.57299805,1564084237,33.75379944,0,8.282799721,1026.551449,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('171',)",3773073037,14,3.533430099,3779218472,3779218544,3773073037,0,internal_timestamp,64.56400299,1564084237,33.75370026,0,8.282799721,1026.55133,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('172',)",3773073037,14,3.533430099,3779218472,3779218544,3773073037,0,internal_timestamp,64.55799866,1564084237,33.75360107,0,8.282899857,1026.55121,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('173',)",3773073037,14,3.533430099,3779218472,3779218544,3773073037,0,internal_timestamp,64.5510025,1564084237,33.75350189,0,8.282999992,1026.551085,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('174',)",3773073038,14,3.533440113,3779218472,3779218544,3773073038,0,internal_timestamp,64.54599762,1564084238,33.75350189,0,8.283100128,1026.551047,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('175',)",3773073038,14,3.533449888,3779218472,3779218544,3773073038,0,internal_timestamp,64.53800201,1564084238,33.75350189,0,8.283200264,1026.550995,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('176',)",3773073038,14,3.533449888,3779218472,3779218544,3773073038,0,internal_timestamp,64.52799988,1564084238,33.75350189,0,8.2833004,1026.550934,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('177',)",3773073038,14,3.533449888,3779218472,3779218544,3773073038,0,internal_timestamp,64.51999664,1564084238,33.7533989,0,8.2833004,1026.550816,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('178',)",3773073038,14,3.533430099,3779218472,3779218544,3773073038,0,internal_timestamp,64.51100159,1564084238,33.75329971,0,8.2833004,1026.550697,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('179',)",3773073039,14,3.533430099,3779218472,3779218544,3773073039,0,internal_timestamp,64.50499725,1564084239,33.75329971,0,8.2833004,1026.55067,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('180',)",3773073039,14,3.533430099,3779218472,3779218544,3773073039,0,internal_timestamp,64.4980011,1564084239,33.7533989,0,8.283200264,1026.550731,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('181',)",3773073039,14,3.533440113,3779218472,3779218544,3773073039,0,internal_timestamp,64.48699951,1564084239,33.75350189,0,8.283200264,1026.550761,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('182',)",3773073039,14,3.533449888,3779218472,3779218544,3773073039,0,internal_timestamp,64.48000336,1564084239,33.75360107,0,8.283200264,1026.550807,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('183',)",3773073039,14,3.533449888,3779218472,3779218544,3773073039,0,internal_timestamp,64.47200012,1564084239,33.75360107,0,8.283200264,1026.55077,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('184',)",3773073039,14,3.533449888,3779218472,3779218544,3773073039,0,internal_timestamp,64.45800018,1564084239,33.75360107,0,8.283200264,1026.550706,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('185',)",3773073039,14,3.533449888,3779218472,3779218544,3773073039,0,internal_timestamp,64.45300293,1564084239,33.75370026,0,8.283200264,1026.550761,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('186',)",3773073039,14,3.533459902,3779218472,3779218544,3773073039,0,internal_timestamp,64.44200134,1564084239,33.75370026,0,8.283200264,1026.550711,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('187',)",3773073039,14,3.533459902,3779218472,3779218544,3773073039,0,internal_timestamp,64.43199921,1564084239,33.75379944,0,8.283100128,1026.550758,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('188',)",3773073039,14,3.533440113,3779218472,3779218544,3773073039,0,internal_timestamp,64.42500305,1564084239,33.75360107,0,8.283100128,1026.55057,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('189',)",3773073039,14,3.533430099,3779218472,3779218544,3773073039,0,internal_timestamp,64.41799927,1564084239,33.75350189,0,8.283100128,1026.55046,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('190',)",3773073039,14,3.533420086,3779218472,3779218544,3773073039,0,internal_timestamp,64.40699768,1564084239,33.7533989,0,8.283200264,1026.550314,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('191',)",3773073039,14,3.533420086,3779218472,3779218544,3773073039,0,internal_timestamp,64.39399719,1564084239,33.75329971,0,8.283200264,1026.550177,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('192',)",3773073039,14,3.533430099,3779218472,3779218544,3773073039,0,internal_timestamp,64.3809967,1564084239,33.7533989,0,8.283200264,1026.550195,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('193',)",3773073039,14,3.533440113,3779218472,3779218544,3773073039,0,internal_timestamp,64.375,1564084239,33.7533989,0,8.2833004,1026.550152,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('194',)",3773073039,14,3.533449888,3779218472,3779218544,3773073039,0,internal_timestamp,64.36399841,1564084239,33.7533989,0,8.283399582,1026.550087,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('195',)",3773073039,14,3.533459902,3779218472,3779218544,3773073039,0,internal_timestamp,64.35199738,1564084239,33.75329971,0,8.283599854,1026.549924,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('196',)",3773073039,14,3.533469915,3779218472,3779218544,3773073039,0,internal_timestamp,64.34200287,1564084239,33.75320053,0,8.283900261,1026.549755,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('197',)",3773073039,14,3.533479929,3779218472,3779218544,3773073039,0,internal_timestamp,64.32700348,1564084239,33.75320053,0,8.284000397,1026.549671,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('198',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.31900024,1564084240,33.75320053,0,8.284099579,1026.549619,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('199',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.30899811,1564084240,33.75310135,0,8.284199715,1026.54948,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('200',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.29699707,1564084240,33.75310135,0,8.284199715,1026.549425,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('201',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.28199768,1564084240,33.75299835,0,8.284199715,1026.549276,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('202',)",3773073040,14,3.533469915,3779218472,3779218544,3773073040,0,internal_timestamp,64.27200317,1564084240,33.75310135,0,8.284099579,1026.549326,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('203',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.26100159,1564084240,33.75320053,0,8.284000397,1026.549369,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('204',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.2480011,1564084240,33.75329971,0,8.284000397,1026.549387,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('205',)",3773073040,14,3.533489943,3779218472,3779218544,3773073040,0,internal_timestamp,64.23500061,1564084240,33.7533989,0,8.284000397,1026.549405,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('206',)",3773073040,14,3.533489943,3779218472,3779218544,3773073040,0,internal_timestamp,64.22499847,1564084240,33.75329971,0,8.284000397,1026.549281,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('207',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.20800018,1564084240,33.75329971,0,8.284099579,1026.549188,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('208',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.1969986,1564084240,33.75329971,0,8.284099579,1026.549138,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('209',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.18199921,1564084240,33.75329971,0,8.284099579,1026.549069,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('210',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.17099762,1564084240,33.75320053,0,8.284099579,1026.548941,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('211',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.15899658,1564084240,33.75320053,0,8.284199715,1026.548871,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('212',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.14399719,1564084240,33.75310135,0,8.284199715,1026.548725,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('213',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.13200378,1564084240,33.75310135,0,8.28429985,1026.548655,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('214',)",3773073040,14,3.533469915,3779218472,3779218544,3773073040,0,internal_timestamp,64.11799622,1564084240,33.75299835,0,8.284199715,1026.548525,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('215',)",3773073040,14,3.533479929,3779218472,3779218544,3773073040,0,internal_timestamp,64.10800171,1564084240,33.75310135,0,8.28429985,1026.548545,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('216',)",3773073040,14,3.533489943,3779218472,3779218544,3773073040,0,internal_timestamp,64.09300232,1564084240,33.75320053,0,8.28429985,1026.548554,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('217',)",3773073040,14,3.533499956,3779218472,3779218544,3773073040,0,internal_timestamp,64.07700348,1564084240,33.75329971,0,8.28429985,1026.548558,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('218',)",3773073040,14,3.533519983,3779218472,3779218544,3773073040,0,internal_timestamp,64.06800079,1564084240,33.7533989,0,8.28429985,1026.548595,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('219',)",3773073041,14,3.533519983,3779218472,3779218544,3773073041,0,internal_timestamp,64.05500031,1564084241,33.75350189,0,8.284399986,1026.548601,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('220',)",3773073041,14,3.53350997,3779218472,3779218544,3773073041,0,internal_timestamp,64.04000092,1564084241,33.7533989,0,8.284399986,1026.548451,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
