obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('130',)",3750134083,11,3.655950069,3767111118,3767111256,3750134083,0,internal_timestamp,68.10500336,1541145283,33.66910172,0,9.718400002,1026.273121,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('131',)",3750134083,11,3.655950069,3767111118,3767111256,3750134083,0,internal_timestamp,68.10800171,1541145283,33.66910172,0,9.718500137,1026.273118,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('132',)",3750134083,11,3.655950069,3767111118,3767111256,3750134083,0,internal_timestamp,68.10900116,1541145283,33.66910172,0,9.718500137,1026.273122,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('133',)",3750134083,11,3.655950069,3767111118,3767111256,3750134083,0,internal_timestamp,68.11100006,1541145283,33.66910172,0,9.718500137,1026.273132,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('134',)",3750134084,11,3.655950069,3767111118,3767111256,3750134084,0,internal_timestamp,68.11399841,1541145284,33.66910172,0,9.718500137,1026.273145,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('135',)",3750134084,11,3.655940056,3767111118,3767111256,3750134084,0,internal_timestamp,68.11599731,1541145284,33.66910172,0,9.718400002,1026.273171,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('136',)",3750134084,11,3.655950069,3767111118,3767111256,3750134084,0,internal_timestamp,68.11499786,1541145284,33.66910172,0,9.718400002,1026.273166,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('137',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.1190033,1541145284,33.6692009,0,9.718400002,1026.273262,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('138',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.12200165,1541145284,33.66930008,0,9.718400002,1026.273353,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('139',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.1230011,1541145284,33.66930008,0,9.718400002,1026.273358,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('140',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.12799835,1541145284,33.6692009,0,9.718400002,1026.273303,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('141',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.1289978,1541145284,33.66930008,0,9.718400002,1026.273385,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('142',)",3750134084,11,3.655970097,3767111118,3767111256,3750134084,0,internal_timestamp,68.13400269,1541145284,33.66939926,0,9.718400002,1026.273485,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('143',)",3750134084,11,3.655970097,3767111118,3767111256,3750134084,0,internal_timestamp,68.13500214,1541145284,33.66939926,0,9.718299866,1026.273506,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('144',)",3750134084,11,3.655970097,3767111118,3767111256,3750134084,0,internal_timestamp,68.13600159,1541145284,33.66949844,0,9.71819973,1026.273605,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('145',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.13899994,1541145284,33.66949844,0,9.71819973,1026.273619,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('146',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.13999939,1541145284,33.66939926,0,9.71819973,1026.273546,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('147',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.13800049,1541145284,33.66939926,0,9.71819973,1026.273537,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('148',)",3750134084,11,3.655970097,3767111118,3767111256,3750134084,0,internal_timestamp,68.14099884,1541145284,33.66949844,0,9.718299866,1026.273611,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('149',)",3750134084,11,3.655970097,3767111118,3767111256,3750134084,0,internal_timestamp,68.14199829,1541145284,33.66939926,0,9.718299866,1026.273538,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('150',)",3750134084,11,3.655970097,3767111118,3767111256,3750134084,0,internal_timestamp,68.14099884,1541145284,33.66939926,0,9.718299866,1026.273534,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('151',)",3750134084,11,3.655960083,3767111118,3767111256,3750134084,0,internal_timestamp,68.13999939,1541145284,33.66930008,0,9.718299866,1026.273452,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('152',)",3750134084,11,3.655950069,3767111118,3767111256,3750134084,0,internal_timestamp,68.13899994,1541145284,33.6692009,0,9.718400002,1026.273353,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('153',)",3750134084,11,3.655940056,3767111118,3767111256,3750134084,0,internal_timestamp,68.13999939,1541145284,33.66910172,0,9.718400002,1026.27328,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('154',)",3750134084,11,3.655940056,3767111118,3767111256,3750134084,0,internal_timestamp,68.13899994,1541145284,33.66899872,0,9.718400002,1026.273195,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('155',)",3750134084,11,3.655930042,3767111118,3767111256,3750134084,0,internal_timestamp,68.13800049,1541145284,33.66889954,0,9.718400002,1026.273113,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('156',)",3750134084,11,3.655930042,3767111118,3767111256,3750134084,0,internal_timestamp,68.13800049,1541145284,33.66889954,0,9.718400002,1026.273113,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('157',)",3750134085,11,3.655930042,3767111118,3767111256,3750134085,0,internal_timestamp,68.13600159,1541145285,33.66889954,0,9.718500137,1026.273088,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('158',)",3750134085,11,3.655930042,3767111118,3767111256,3750134085,0,internal_timestamp,68.1309967,1541145285,33.66880035,0,9.718500137,1026.272987,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('159',)",3750134085,11,3.655940056,3767111118,3767111256,3750134085,0,internal_timestamp,68.12799835,1541145285,33.66889954,0,9.718500137,1026.273051,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('160',)",3750134085,11,3.655940056,3767111118,3767111256,3750134085,0,internal_timestamp,68.1230011,1541145285,33.66910172,0,9.718400002,1026.273203,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('161',)",3750134085,11,3.655940056,3767111118,3767111256,3750134085,0,internal_timestamp,68.1230011,1541145285,33.66910172,0,9.718400002,1026.273203,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('162',)",3750134085,11,3.655920029,3767111118,3767111256,3750134085,0,internal_timestamp,68.12400055,1541145285,33.66899872,0,9.718299866,1026.273144,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('163',)",3750134085,11,3.655930042,3767111118,3767111256,3750134085,0,internal_timestamp,68.11799622,1541145285,33.66899872,0,9.718299866,1026.273116,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('164',)",3750134085,11,3.655940056,3767111118,3767111256,3750134085,0,internal_timestamp,68.11100006,1541145285,33.66910172,0,9.718299866,1026.273165,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('165',)",3750134085,11,3.655950069,3767111118,3767111256,3750134085,0,internal_timestamp,68.10800171,1541145285,33.66930008,0,9.71819973,1026.273323,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('166',)",3750134085,11,3.655960083,3767111118,3767111256,3750134085,0,internal_timestamp,68.10099792,1541145285,33.66939926,0,9.71819973,1026.273368,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('167',)",3750134085,11,3.655950069,3767111118,3767111256,3750134085,0,internal_timestamp,68.09899902,1541145285,33.66930008,0,9.71819973,1026.273282,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('168',)",3750134085,11,3.655940056,3767111118,3767111256,3750134085,0,internal_timestamp,68.09500122,1541145285,33.66930008,0,9.71819973,1026.273264,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('169',)",3750134085,11,3.655950069,3767111118,3767111256,3750134085,0,internal_timestamp,68.08999634,1541145285,33.66939926,0,9.71819973,1026.273318,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('170',)",3750134085,11,3.655950069,3767111118,3767111256,3750134085,0,internal_timestamp,68.08499908,1541145285,33.66949844,0,9.718099594,1026.27339,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('171',)",3750134085,11,3.655950069,3767111118,3767111256,3750134085,0,internal_timestamp,68.07700348,1541145285,33.66949844,0,9.718099594,1026.273353,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('172',)",3750134085,11,3.655940056,3767111118,3767111256,3750134085,0,internal_timestamp,68.06999969,1541145285,33.66930008,0,9.718099594,1026.273166,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('173',)",3750134085,11,3.655920029,3767111118,3767111256,3750134085,0,internal_timestamp,68.06300354,1541145285,33.6692009,0,9.718099594,1026.273057,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('174',)",3750134086,11,3.655920029,3767111118,3767111256,3750134086,0,internal_timestamp,68.0530014,1541145286,33.66910172,0,9.71819973,1026.272918,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('175',)",3750134086,11,3.655920029,3767111118,3767111256,3750134086,0,internal_timestamp,68.04699707,1541145286,33.66899872,0,9.71819973,1026.27281,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('176',)",3750134086,11,3.655920029,3767111118,3767111256,3750134086,0,internal_timestamp,68.04000092,1541145286,33.66899872,0,9.71819973,1026.272778,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('177',)",3750134086,11,3.655920029,3767111118,3767111256,3750134086,0,internal_timestamp,68.02999878,1541145286,33.66910172,0,9.71819973,1026.272813,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('178',)",3750134086,11,3.655920029,3767111118,3767111256,3750134086,0,internal_timestamp,68.02100372,1541145286,33.66910172,0,9.718099594,1026.272789,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('179',)",3750134087,11,3.655910015,3767111118,3767111256,3750134087,0,internal_timestamp,68.01599884,1541145287,33.66910172,0,9.718000412,1026.272782,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('180',)",3750134087,11,3.655900002,3767111118,3767111256,3750134087,0,internal_timestamp,68.00800323,1541145287,33.66910172,0,9.718000412,1026.272746,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('181',)",3750134087,11,3.655889988,3767111118,3767111256,3750134087,0,internal_timestamp,67.99700165,1541145287,33.66899872,0,9.717900276,1026.272632,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('182',)",3750134087,11,3.655889988,3767111118,3767111256,3750134087,0,internal_timestamp,67.98799896,1541145287,33.66910172,0,9.71780014,1026.272688,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('183',)",3750134087,11,3.655900002,3767111118,3767111256,3750134087,0,internal_timestamp,67.97799683,1541145287,33.6692009,0,9.71780014,1026.27272,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('184',)",3750134087,11,3.655910015,3767111118,3767111256,3750134087,0,internal_timestamp,67.96800232,1541145287,33.66930008,0,9.717900276,1026.272735,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('185',)",3750134087,11,3.655920029,3767111118,3767111256,3750134087,0,internal_timestamp,67.95700073,1541145287,33.66930008,0,9.718000412,1026.272669,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('186',)",3750134087,11,3.655920029,3767111118,3767111256,3750134087,0,internal_timestamp,67.94599915,1541145287,33.6692009,0,9.718099594,1026.272525,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('187',)",3750134087,11,3.655910015,3767111118,3767111256,3750134087,0,internal_timestamp,67.93499756,1541145287,33.66899872,0,9.71819973,1026.2723,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('188',)",3750134087,11,3.655900002,3767111118,3767111256,3750134087,0,internal_timestamp,67.92700195,1541145287,33.66899872,0,9.71819973,1026.272264,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('189',)",3750134087,11,3.655900002,3767111118,3767111256,3750134087,0,internal_timestamp,67.91600037,1541145287,33.66899872,0,9.718099594,1026.27223,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('190',)",3750134087,11,3.655900002,3767111118,3767111256,3750134087,0,internal_timestamp,67.90299988,1541145287,33.66910172,0,9.718000412,1026.272268,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('191',)",3750134087,11,3.655910015,3767111118,3767111256,3750134087,0,internal_timestamp,67.88899994,1541145287,33.66930008,0,9.717900276,1026.272376,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('192',)",3750134087,11,3.655910015,3767111118,3767111256,3750134087,0,internal_timestamp,67.87799835,1541145287,33.66939926,0,9.717900276,1026.272403,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('193',)",3750134087,11,3.655920029,3767111118,3767111256,3750134087,0,internal_timestamp,67.86399841,1541145287,33.66949844,0,9.717900276,1026.272417,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('194',)",3750134087,11,3.655930042,3767111118,3767111256,3750134087,0,internal_timestamp,67.85299683,1541145287,33.66960144,0,9.71780014,1026.272464,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('195',)",3750134087,11,3.655930042,3767111118,3767111256,3750134087,0,internal_timestamp,67.84100342,1541145287,33.66960144,0,9.717900276,1026.272393,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('196',)",3750134087,11,3.655920029,3767111118,3767111256,3750134087,0,internal_timestamp,67.82499695,1541145287,33.66939926,0,9.717900276,1026.272162,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('197',)",3750134088,11,3.655910015,3767111118,3767111256,3750134088,0,internal_timestamp,67.81500244,1541145288,33.66930008,0,9.718000412,1026.272022,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('198',)",3750134088,11,3.655900002,3767111118,3767111256,3750134088,0,internal_timestamp,67.7990036,1541145288,33.66910172,0,9.718099594,1026.271778,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('199',)",3750134088,11,3.655920029,3767111118,3767111256,3750134088,0,internal_timestamp,67.77999878,1541145288,33.66910172,0,9.718299866,1026.271658,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('200',)",3750134088,11,3.655950069,3767111118,3767111256,3750134088,0,internal_timestamp,67.77200317,1541145288,33.66910172,0,9.718600273,1026.271572,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('201',)",3750134088,11,3.65598011,3767111118,3767111256,3750134088,0,internal_timestamp,67.75499725,1541145288,33.6692009,0,9.718899727,1026.271522,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('202',)",3750134088,11,3.656009912,3767111118,3767111256,3750134088,0,internal_timestamp,67.74099731,1541145288,33.66930008,0,9.719099998,1026.271503,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('203',)",3750134088,11,3.656009912,3767111118,3767111256,3750134088,0,internal_timestamp,67.72699738,1541145288,33.66939926,0,9.718999863,1026.271533,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('204',)",3750134088,11,3.65598011,3767111118,3767111256,3750134088,0,internal_timestamp,67.70600128,1541145288,33.66930008,0,9.718799591,1026.271393,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('205',)",3750134088,11,3.655960083,3767111118,3767111256,3750134088,0,internal_timestamp,67.69499969,1541145288,33.66939926,0,9.718500137,1026.27147,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('206',)",3750134088,11,3.655950069,3767111118,3767111256,3750134088,0,internal_timestamp,67.68000031,1541145288,33.66930008,0,9.718400002,1026.271341,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('207',)",3750134089,11,3.655960083,3767111118,3767111256,3750134089,0,internal_timestamp,67.66500092,1541145289,33.66939926,0,9.718600273,1026.271317,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('208',)",3750134089,11,3.655989885,3767111118,3767111256,3750134089,0,internal_timestamp,67.64700317,1541145289,33.66930008,0,9.718899727,1026.271108,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('209',)",3750134089,11,3.65602994,3767111118,3767111256,3750134089,0,internal_timestamp,67.63300323,1541145289,33.6692009,0,9.719499588,1026.270867,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('210',)",3750134089,11,3.65605998,3767111118,3767111256,3750134089,0,internal_timestamp,67.61799622,1541145289,33.66899872,0,9.720100403,1026.270541,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('211',)",3750134089,11,3.656090021,3767111118,3767111256,3750134089,0,internal_timestamp,67.59899902,1541145289,33.66889954,0,9.720499992,1026.270311,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('212',)",3750134089,11,3.656090021,3767111118,3767111256,3750134089,0,internal_timestamp,67.58300018,1541145289,33.66859818,0,9.7208004,1026.269952,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('213',)",3750134089,11,3.656090021,3767111118,3767111256,3750134089,0,internal_timestamp,67.56700134,1541145289,33.66849899,0,9.720899582,1026.269786,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('214',)",3750134089,11,3.656069994,3767111118,3767111256,3750134089,0,internal_timestamp,67.5510025,1541145289,33.66839981,0,9.7208004,1026.269652,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('215',)",3750134089,11,3.656039953,3767111118,3767111256,3750134089,0,internal_timestamp,67.53500366,1541145289,33.66849899,0,9.720399857,1026.269723,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('216',)",3750134089,11,3.656019926,3767111118,3767111256,3750134089,0,internal_timestamp,67.51599884,1541145289,33.66870117,0,9.719900131,1026.269878,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('217',)",3750134090,11,3.656019926,3767111118,3767111256,3750134090,0,internal_timestamp,67.4960022,1541145290,33.66899872,0,9.719599724,1026.270069,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('218',)",3750134090,11,3.65602994,3767111118,3767111256,3750134090,0,internal_timestamp,67.48000336,1541145290,33.6692009,0,9.719599724,1026.270154,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
