obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,seawater_pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,seawater_temperature,temp_qc_executed,temp_qc_results,time
"('184',)",31.30599976,1,0,1038.807152,29,29,2,3.130599976,29,13,3746541034,3746541034,3660640498,44.52757,-125.38075,0,34.62851792,29,29,internal_timestamp,2413.399902,29,29,462316,1451651698,1.76789999,29,29,3660640498
"('185',)",31.30529976,1,0,1038.793991,29,29,2,3.130529976,29,13,3746541034,3746541034,3660640509,44.52757,-125.38075,0,34.62840638,29,29,internal_timestamp,2410.5,29,29,436737,1451651709,1.76849997,29,29,3660640509
"('186',)",31.30380058,1,0,1038.780797,29,29,2,3.130380058,29,13,3746541034,3746541034,3660640520,44.52757,-125.38075,0,34.62816988,29,29,internal_timestamp,2407.590088,29,29,447062,1451651720,1.768300056,29,29,3660640520
"('187',)",31.30279922,1,0,1038.769463,29,29,2,3.130279922,29,13,3746541034,3746541034,3660640531,44.52757,-125.38075,0,34.62826757,29,29,internal_timestamp,2405.040039,29,29,563493,1451651730,1.76820004,29,29,3660640531
"('188',)",31.30220032,1,0,1038.755555,29,29,2,3.130220032,29,13,3746541034,3746541034,3660640542,44.52757,-125.38075,0,34.62790691,29,29,internal_timestamp,2402.030029,29,29,478787,1451651742,1.769199967,29,29,3660640542
"('189',)",31.30179977,1,0,1038.742341,29,29,2,3.130179977,29,13,3746541034,3746541034,3660640553,44.52757,-125.38075,0,34.62749544,29,29,internal_timestamp,2399.189941,29,29,449431,1451651753,1.770400047,29,29,3660640553
"('190',)",31.30069923,1,0,1038.729278,29,29,2,3.130069923,29,13,3746541034,3746541034,3660640565,44.52757,-125.38075,0,34.62742614,29,29,internal_timestamp,2396.290039,29,29,508735,1451651764,1.770499945,29,29,3660640565
"('191',)",31.30039978,1,0,1038.716053,29,29,2,3.130039978,29,13,3746541034,3746541034,3660640575,44.52757,-125.38075,0,34.62727078,29,29,internal_timestamp,2393.399902,29,29,448549,1451651775,1.771600008,29,29,3660640575
"('192',)",31.2996006,1,0,1038.703126,29,29,2,3.12996006,29,13,3746541034,3746541034,3660640586,44.52757,-125.38075,0,34.62735475,29,29,internal_timestamp,2390.51001,29,29,454210,1451651786,1.771900058,29,29,3660640586
"('193',)",31.2989006,1,0,1038.691289,29,29,2,3.12989006,29,13,3746541034,3746541034,3660640596,44.52757,-125.38075,0,34.62720819,29,29,internal_timestamp,2387.909912,29,29,474185,1451651796,1.772400022,29,29,3660640596
"('194',)",31.29829979,1,0,1038.676607,29,29,2,3.129829979,29,13,3746541034,3746541034,3660640608,44.52757,-125.38075,0,34.62670042,29,29,internal_timestamp,2384.76001,29,29,454751,1451651808,1.773599982,29,29,3660640608
"('195',)",31.29770088,1,0,1038.663867,29,29,2,3.129770088,29,13,3746541034,3746541034,3660640619,44.52757,-125.38075,0,34.62667791,29,29,internal_timestamp,2381.939941,29,29,460860,1451651819,1.774199963,29,29,3660640619
"('196',)",31.29710007,1,0,1038.652689,29,29,2,3.129710007,29,13,3746541034,3746541034,3660640629,44.52757,-125.38075,0,34.62682468,29,29,internal_timestamp,2379.429932,29,29,480372,1451651829,1.774500012,29,29,3660640629
"('197',)",31.29610062,1,0,1038.638417,29,29,2,3.129610062,29,13,3746541034,3746541034,3660640641,44.52757,-125.38075,0,34.62679816,29,29,internal_timestamp,2376.26001,29,29,452867,1451651841,1.774799943,29,29,3660640641
"('198',)",31.29529953,1,0,1038.626039,29,29,2,3.129529953,29,13,3746541034,3746541034,3660640652,44.52757,-125.38075,0,34.62634313,29,29,internal_timestamp,2373.600098,29,29,501609,1451651851,1.775500059,29,29,3660640652
"('199',)",31.29490089,1,0,1038.613032,29,29,2,3.129490089,29,13,3746541034,3746541034,3660640663,44.52757,-125.38075,0,34.62626724,29,29,internal_timestamp,2370.73999,29,29,548988,1451651862,1.77639997,29,29,3660640663
"('200',)",31.29409981,1,0,1038.598544,29,29,2,3.129409981,29,13,3746541034,3746541034,3660640674,44.52757,-125.38075,0,34.62594196,29,29,internal_timestamp,2367.590088,29,29,468895,1451651874,1.777199984,29,29,3660640674
